QUOTE_READTIME,CONTRACT,SPY PRICE,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,INFLATION%,PRICECLOSE,ROI %,y
2022-03-15 10:00:00,429.0 2022-03-18,420.29,3/18/2022,3.25,0.23277,0.02114,0.13285,-0.45577,0.00893,0.3415,96,2.0,429,0.021,8.71,0.8,7.14,257.0,2.0
2022-03-15 10:00:00,430.0 2022-03-18,420.29,3/18/2022,3.25,0.20984,0.02007,0.12473,-0.42346,0.00824,0.33758,586,1.69,430,0.023,9.71,0.8,6.67,294.67455621301775,2.0
2022-03-15 10:00:00,431.0 2022-03-18,420.29,3/18/2022,3.25,0.18782,0.01897,0.11709,-0.39257,0.00766,0.33395,450,1.48,431,0.025,10.71,0.8,5.77,289.86486486486484,2.0
2022-03-15 10:00:00,432.0 2022-03-18,420.29,3/18/2022,3.25,0.16749,0.01778,0.10932,-0.35953,0.0072,0.32997,233,1.28,432,0.028,11.71,0.8,5.27,311.71875,2.0
2022-03-15 10:00:00,433.0 2022-03-18,420.29,3/18/2022,3.25,0.14743,0.01644,0.10006,-0.32722,0.00573,0.32545,302,1.07,433,0.03,12.71,0.8,4.54,324.2990654205607,2.0
2022-03-15 10:00:00,434.0 2022-03-18,420.29,3/18/2022,3.25,0.13033,0.01516,0.09194,-0.29599,0.00562,0.32282,154,0.92,434,0.033,13.71,0.8,3.92,326.08695652173907,2.0
2022-03-15 10:00:00,435.0 2022-03-18,420.29,3/18/2022,3.25,0.11299,0.01391,0.08366,-0.26552,0.00441,0.31971,769,0.76,435,0.035,14.71,0.8,3.35,340.7894736842105,2.0
2022-03-15 10:30:00,418.0 2022-03-18,421.73,3/18/2022,3.23,0.55752,0.02651,0.16723,-0.59914,0.01762,0.38985,545,7.37,418,0.009,-3.73,0.8,16.46,123.3378561736771,2.0
2022-03-15 10:30:00,419.0 2022-03-18,421.73,3/18/2022,3.23,0.53162,0.0271,0.16912,-0.59904,0.01722,0.38269,851,6.75,419,0.006,-2.73,0.8,15.33,127.11111111111113,2.0
2022-03-15 10:30:00,420.0 2022-03-18,421.73,3/18/2022,3.23,0.50517,0.02671,0.16941,-0.60873,0.01714,0.38115,2301,6.25,420,0.004,-1.73,0.8,15.0,140.0,2.0
2022-03-15 10:30:00,421.0 2022-03-18,421.73,3/18/2022,3.23,0.47737,0.02677,0.16958,-0.60674,0.01661,0.3755,1131,5.71,421,0.002,-0.73,0.8,13.74,140.630472854641,2.0
2022-03-15 10:30:00,422.0 2022-03-18,421.73,3/18/2022,3.23,0.4503,0.02685,0.16948,-0.59886,0.01548,0.36939,1021,5.18,422,0.001,0.27,0.8,13.11,153.08880308880308,2.0
2022-03-15 10:30:00,423.0 2022-03-18,421.73,3/18/2022,3.23,0.42253,0.02665,0.16751,-0.58976,0.01487,0.3639,1081,4.67,423,0.003,1.27,0.8,11.94,155.67451820128477,2.0
2022-03-15 10:30:00,424.0 2022-03-18,421.73,3/18/2022,3.23,0.39494,0.02635,0.16535,-0.57775,0.01383,0.35813,744,4.18,424,0.005,2.27,0.8,11.1,165.55023923444975,2.0
2022-03-15 10:30:00,425.0 2022-03-18,421.73,3/18/2022,3.23,0.36725,0.02594,0.16213,-0.5621,0.01371,0.35397,2154,3.7,425,0.008,3.27,0.8,11.1,199.99999999999994,2.0
2022-03-15 10:30:00,426.0 2022-03-18,421.73,3/18/2022,3.23,0.33891,0.02547,0.15783,-0.54225,0.01308,0.34765,272,3.3,426,0.01,4.27,0.8,9.67,193.03030303030306,2.0
2022-03-15 10:30:00,427.0 2022-03-18,421.73,3/18/2022,3.23,0.31229,0.02479,0.15248,-0.5199,0.01185,0.34255,153,2.89,427,0.013,5.27,0.8,8.69,200.6920415224913,2.0
2022-03-15 10:30:00,428.0 2022-03-18,421.73,3/18/2022,3.23,0.28532,0.02399,0.14732,-0.49448,0.01053,0.33829,830,2.46,428,0.015,6.27,0.8,8.05,227.23577235772362,2.0
2022-03-15 10:30:00,429.0 2022-03-18,421.73,3/18/2022,3.23,0.2584,0.02304,0.13986,-0.46638,0.01047,0.33292,203,2.06,429,0.017,7.27,0.8,7.14,246.6019417475728,2.0
2022-03-15 10:30:00,430.0 2022-03-18,421.73,3/18/2022,3.23,0.2343,0.02199,0.13313,-0.43766,0.00924,0.32858,1835,1.92,430,0.02,8.27,0.8,6.67,247.39583333333334,2.0
2022-03-15 10:30:00,431.0 2022-03-18,421.73,3/18/2022,3.23,0.21041,0.0209,0.1252,-0.40838,0.0088,0.32559,593,1.65,431,0.022,9.27,0.8,5.77,249.69696969696972,2.0
2022-03-15 10:30:00,432.0 2022-03-18,421.73,3/18/2022,3.23,0.18754,0.01967,0.11732,-0.37723,0.00781,0.32153,361,1.38,432,0.024,10.27,0.8,5.27,281.8840579710145,2.0
2022-03-15 10:30:00,433.0 2022-03-18,421.73,3/18/2022,3.23,0.16602,0.01837,0.10826,-0.34336,0.00657,0.31762,370,1.2,433,0.027,11.27,0.8,4.54,278.33333333333337,2.0
2022-03-15 10:30:00,434.0 2022-03-18,421.73,3/18/2022,3.23,0.14624,0.01702,0.10026,-0.31422,0.00621,0.31448,243,0.95,434,0.029,12.27,0.8,3.92,312.63157894736844,2.0
2022-03-15 10:30:00,435.0 2022-03-18,421.73,3/18/2022,3.23,0.12868,0.0156,0.09143,-0.28261,0.00511,0.31203,1535,0.82,435,0.031,13.27,0.8,3.35,308.53658536585374,2.0
2022-03-15 11:00:00,418.0 2022-03-18,421.78,3/18/2022,3.21,0.55966,0.02667,0.16612,-0.59947,0.01795,0.38944,608,7.56,418,0.009,-3.78,0.8,16.46,117.72486772486776,2.0
2022-03-15 11:00:00,419.0 2022-03-18,421.78,3/18/2022,3.21,0.5327,0.02695,0.16821,-0.60572,0.01728,0.38502,983,6.9,419,0.007,-2.78,0.8,15.33,122.17391304347825,2.0
2022-03-15 11:00:00,420.0 2022-03-18,421.78,3/18/2022,3.21,0.50636,0.02714,0.16885,-0.6033,0.01623,0.3777,3217,6.29,420,0.004,-1.78,0.8,15.0,138.4737678855326,2.0
2022-03-15 11:00:00,421.0 2022-03-18,421.78,3/18/2022,3.21,0.47864,0.02719,0.16988,-0.60075,0.01641,0.37194,1986,5.7,421,0.002,-0.78,0.8,13.74,141.05263157894737,2.0
2022-03-15 11:00:00,422.0 2022-03-18,421.78,3/18/2022,3.21,0.45141,0.02719,0.16862,-0.59599,0.01547,0.36664,1905,5.11,422,0.001,0.22,0.8,13.11,156.55577299412914,2.0
2022-03-15 11:00:00,423.0 2022-03-18,421.78,3/18/2022,3.21,0.4232,0.02697,0.16702,-0.58586,0.01432,0.36074,1838,4.68,423,0.003,1.22,0.8,11.94,155.12820512820517,2.0
2022-03-15 11:00:00,424.0 2022-03-18,421.78,3/18/2022,3.21,0.39529,0.02663,0.16527,-0.57553,0.01377,0.35601,1290,4.15,424,0.005,2.22,0.8,11.1,167.46987951807225,2.0
2022-03-15 11:00:00,425.0 2022-03-18,421.78,3/18/2022,3.21,0.36707,0.02629,0.16111,-0.5579,0.01327,0.35063,3101,3.69,425,0.008,3.22,0.8,11.1,200.81300813008133,2.0
2022-03-15 11:00:00,426.0 2022-03-18,421.78,3/18/2022,3.21,0.33907,0.0257,0.15715,-0.53916,0.01206,0.34489,499,3.3,426,0.01,4.22,0.8,9.67,193.03030303030306,2.0
2022-03-15 11:00:00,427.0 2022-03-18,421.78,3/18/2022,3.21,0.31082,0.0251,0.15175,-0.51562,0.01169,0.34029,283,2.89,427,0.012,5.22,0.8,8.69,200.6920415224913,2.0
2022-03-15 11:00:00,428.0 2022-03-18,421.78,3/18/2022,3.21,0.28389,0.02424,0.14604,-0.4904,0.0109,0.33504,1096,2.44,428,0.015,6.22,0.8,8.05,229.91803278688528,2.0
2022-03-15 11:00:00,429.0 2022-03-18,421.78,3/18/2022,3.21,0.25804,0.02329,0.13916,-0.46336,0.00997,0.33092,307,2.24,429,0.017,7.22,0.8,7.14,218.74999999999994,2.0
2022-03-15 11:00:00,430.0 2022-03-18,421.78,3/18/2022,3.21,0.2328,0.02225,0.13225,-0.43386,0.00875,0.32698,2513,1.9,430,0.019,8.22,0.8,6.67,251.05263157894737,2.0
2022-03-15 11:00:00,431.0 2022-03-18,421.78,3/18/2022,3.21,0.20818,0.021,0.12461,-0.40229,0.00822,0.32187,658,1.59,431,0.022,9.22,0.8,5.77,262.8930817610062,2.0
2022-03-15 11:00:00,432.0 2022-03-18,421.78,3/18/2022,3.21,0.18514,0.01975,0.11647,-0.37083,0.00713,0.31816,525,1.36,432,0.024,10.22,0.8,5.27,287.49999999999994,2.0
2022-03-15 11:00:00,433.0 2022-03-18,421.78,3/18/2022,3.21,0.16407,0.01839,0.10713,-0.33943,0.00619,0.31497,582,1.18,433,0.027,11.22,0.8,4.54,284.7457627118645,2.0
2022-03-15 11:00:00,434.0 2022-03-18,421.78,3/18/2022,3.21,0.14379,0.01701,0.0984,-0.30665,0.00556,0.31141,520,0.99,434,0.029,12.22,0.8,3.92,295.95959595959596,2.0
2022-03-15 11:00:00,435.0 2022-03-18,421.78,3/18/2022,3.21,0.12586,0.01563,0.09017,-0.27673,0.00568,0.30806,1925,0.83,435,0.031,13.22,0.8,3.35,303.61445783132535,2.0
2022-03-15 11:30:00,418.0 2022-03-18,423.2,3/18/2022,3.19,0.5989,0.02719,0.16268,-0.56415,0.01758,0.38614,648,8.07,418,0.012,-5.2,0.8,16.46,103.96530359355638,2.0
2022-03-15 11:30:00,419.0 2022-03-18,423.2,3/18/2022,3.19,0.57217,0.02724,0.16526,-0.58153,0.01714,0.38365,1040,6.8,419,0.01,-4.2,0.8,15.33,125.44117647058823,2.0
2022-03-15 11:30:00,420.0 2022-03-18,423.2,3/18/2022,3.19,0.54558,0.02766,0.16728,-0.58369,0.01688,0.37611,4119,6.9,420,0.008,-3.2,0.8,15.0,117.39130434782608,2.0
2022-03-15 11:30:00,421.0 2022-03-18,423.2,3/18/2022,3.19,0.51838,0.02794,0.16909,-0.58508,0.01656,0.36974,2395,6.28,421,0.005,-2.2,0.8,13.74,118.78980891719743,2.0
2022-03-15 11:30:00,422.0 2022-03-18,423.2,3/18/2022,3.19,0.49014,0.02822,0.16921,-0.58123,0.01656,0.36249,2828,5.64,422,0.003,-1.2,0.8,13.11,132.44680851063828,2.0
2022-03-15 11:30:00,423.0 2022-03-18,423.2,3/18/2022,3.19,0.46173,0.02814,0.16862,-0.57882,0.01523,0.35788,2434,5.08,423,0.0,-0.2,0.8,11.94,135.03937007874015,2.0
2022-03-15 11:30:00,424.0 2022-03-18,423.2,3/18/2022,3.19,0.43328,0.02807,0.16764,-0.56943,0.01499,0.35163,1477,4.55,424,0.002,0.8,0.8,11.1,143.95604395604397,2.0
2022-03-15 11:30:00,425.0 2022-03-18,423.2,3/18/2022,3.19,0.40407,0.02777,0.16536,-0.55829,0.01386,0.34534,3932,4.1,425,0.004,1.8,0.8,11.1,170.7317073170732,2.0
2022-03-15 11:30:00,426.0 2022-03-18,423.2,3/18/2022,3.19,0.37471,0.02743,0.16292,-0.54209,0.01367,0.33981,633,3.58,426,0.007,2.8,0.8,9.67,170.11173184357543,2.0
2022-03-15 11:30:00,427.0 2022-03-18,423.2,3/18/2022,3.19,0.34505,0.02693,0.15772,-0.52079,0.01286,0.33339,456,3.12,427,0.009,3.8,0.8,8.69,178.52564102564102,2.0
2022-03-15 11:30:00,428.0 2022-03-18,423.2,3/18/2022,3.19,0.31619,0.02617,0.15356,-0.49994,0.01211,0.32882,1165,2.63,428,0.011,4.8,0.8,8.05,206.08365019011413,2.0
2022-03-15 11:30:00,429.0 2022-03-18,423.2,3/18/2022,3.19,0.28864,0.02528,0.14711,-0.47643,0.01083,0.32483,491,2.18,429,0.014,5.8,0.8,7.14,227.5229357798165,2.0
2022-03-15 11:30:00,430.0 2022-03-18,423.2,3/18/2022,3.19,0.26088,0.02427,0.14001,-0.44754,0.00957,0.31903,3058,2.1,430,0.016,6.8,0.8,6.67,217.6190476190476,2.0
2022-03-15 11:30:00,431.0 2022-03-18,423.2,3/18/2022,3.19,0.23474,0.02307,0.13324,-0.41991,0.00958,0.31617,833,1.8,431,0.018,7.8,0.8,5.77,220.55555555555551,2.0
2022-03-15 11:30:00,432.0 2022-03-18,423.2,3/18/2022,3.19,0.20841,0.02188,0.12431,-0.38794,0.00821,0.3114,723,1.52,432,0.021,8.8,0.8,5.27,246.71052631578942,2.0
2022-03-15 11:30:00,433.0 2022-03-18,423.2,3/18/2022,3.19,0.18555,0.02048,0.11611,-0.35858,0.00704,0.3079,615,1.26,433,0.023,9.8,0.8,4.54,260.3174603174603,2.0
2022-03-15 11:30:00,434.0 2022-03-18,423.2,3/18/2022,3.19,0.1637,0.01899,0.10754,-0.3273,0.00625,0.30502,889,1.06,434,0.026,10.8,0.8,3.92,269.8113207547169,2.0
2022-03-15 11:30:00,435.0 2022-03-18,423.2,3/18/2022,3.19,0.1427,0.01749,0.0979,-0.29525,0.00591,0.30107,2142,0.9,435,0.028,11.8,0.8,3.35,272.22222222222223,2.0
2022-03-15 12:00:00,418.0 2022-03-18,422.56,3/18/2022,3.17,0.58032,0.02666,0.16417,-0.59391,0.01772,0.39217,669,8.41,418,0.011,-4.56,0.8,16.46,95.71938168846611,2.0
2022-03-15 12:00:00,419.0 2022-03-18,422.56,3/18/2022,3.17,0.55463,0.02717,0.1661,-0.59646,0.01699,0.38401,1112,6.96,419,0.008,-3.56,0.8,15.33,120.25862068965516,2.0
2022-03-15 12:00:00,420.0 2022-03-18,422.56,3/18/2022,3.17,0.52832,0.02748,0.16782,-0.60234,0.01653,0.37946,4970,6.34,420,0.006,-2.56,0.8,15.0,136.5930599369085,2.0
2022-03-15 12:00:00,421.0 2022-03-18,422.56,3/18/2022,3.17,0.50065,0.02743,0.16878,-0.60284,0.01666,0.37328,2832,6.06,421,0.004,-1.56,0.8,13.74,126.73267326732676,2.0
2022-03-15 12:00:00,422.0 2022-03-18,422.56,3/18/2022,3.17,0.47299,0.02751,0.16835,-0.60019,0.01551,0.36738,3485,5.41,422,0.001,-0.56,0.8,13.11,142.32902033271716,2.0
2022-03-15 12:00:00,423.0 2022-03-18,422.56,3/18/2022,3.17,0.44487,0.02762,0.1677,-0.58862,0.01481,0.36039,3006,4.98,423,0.001,0.44,0.8,11.94,139.75903614457826,2.0
2022-03-15 12:00:00,424.0 2022-03-18,422.56,3/18/2022,3.17,0.41608,0.02738,0.1657,-0.58063,0.01469,0.35599,2108,4.33,424,0.003,1.44,0.8,11.1,156.35103926096997,2.0
2022-03-15 12:00:00,425.0 2022-03-18,422.56,3/18/2022,3.17,0.38729,0.02712,0.16317,-0.56469,0.01406,0.34868,5085,3.91,425,0.006,2.44,0.8,11.1,183.8874680306905,2.0
2022-03-15 12:00:00,426.0 2022-03-18,422.56,3/18/2022,3.17,0.35876,0.02665,0.15953,-0.54658,0.01261,0.3436,1148,3.5,426,0.008,3.44,0.8,9.67,176.28571428571428,2.0
2022-03-15 12:00:00,427.0 2022-03-18,422.56,3/18/2022,3.17,0.32943,0.02611,0.15545,-0.52488,0.01184,0.33809,828,2.88,427,0.011,4.44,0.8,8.69,201.73611111111111,2.0
2022-03-15 12:00:00,428.0 2022-03-18,422.56,3/18/2022,3.17,0.30142,0.02528,0.14975,-0.5017,0.01091,0.33317,1509,2.62,428,0.013,5.44,0.8,8.05,207.2519083969466,2.0
2022-03-15 12:00:00,429.0 2022-03-18,422.56,3/18/2022,3.17,0.27454,0.02441,0.14293,-0.47487,0.01034,0.3275,730,2.31,429,0.015,6.44,0.8,7.14,209.0909090909091,2.0
2022-03-15 12:00:00,430.0 2022-03-18,422.56,3/18/2022,3.17,0.24811,0.02336,0.13617,-0.44806,0.00987,0.32428,4545,1.88,430,0.018,7.44,0.8,6.67,254.78723404255322,2.0
2022-03-15 12:00:00,431.0 2022-03-18,422.56,3/18/2022,3.17,0.22209,0.02216,0.12858,-0.4151,0.00869,0.3186,1253,1.7,431,0.02,8.44,0.8,5.77,239.41176470588235,2.0
2022-03-15 12:00:00,432.0 2022-03-18,422.56,3/18/2022,3.17,0.19839,0.02088,0.12023,-0.38413,0.00791,0.315,1047,1.42,432,0.022,9.44,0.8,5.27,271.12676056338023,2.0
2022-03-15 12:00:00,433.0 2022-03-18,422.56,3/18/2022,3.17,0.17551,0.01953,0.11168,-0.35317,0.00661,0.31168,874,1.26,433,0.025,10.44,0.8,4.54,260.3174603174603,2.0
2022-03-15 12:00:00,434.0 2022-03-18,422.56,3/18/2022,3.17,0.15476,0.01807,0.10294,-0.32079,0.00657,0.30801,1483,1.0,434,0.027,11.44,0.8,3.92,292.0,2.0
2022-03-15 12:00:00,435.0 2022-03-18,422.56,3/18/2022,3.17,0.13495,0.0167,0.09376,-0.28768,0.00518,0.30475,2789,0.84,435,0.029,12.44,0.8,3.35,298.8095238095238,2.0
2022-03-15 12:30:00,418.0 2022-03-18,424.07,3/18/2022,3.15,0.61831,0.02621,0.15913,-0.57724,0.01822,0.39897,776,8.69,418,0.014,-6.07,0.8,16.46,89.41311852704258,2.0
2022-03-15 12:30:00,419.0 2022-03-18,424.07,3/18/2022,3.15,0.59393,0.02656,0.16294,-0.58967,0.01781,0.39304,1127,8.3,419,0.012,-5.07,0.8,15.33,84.69879518072287,2.0
2022-03-15 12:30:00,420.0 2022-03-18,424.07,3/18/2022,3.15,0.56784,0.02709,0.16529,-0.59476,0.01685,0.38594,5101,7.53,420,0.01,-4.07,0.8,15.0,99.20318725099602,2.0
2022-03-15 12:30:00,421.0 2022-03-18,424.07,3/18/2022,3.15,0.54282,0.02767,0.16662,-0.5917,0.01739,0.37572,3091,6.95,421,0.007,-3.07,0.8,13.74,97.6978417266187,2.0
2022-03-15 12:30:00,422.0 2022-03-18,424.07,3/18/2022,3.15,0.51517,0.02783,0.1686,-0.5966,0.01659,0.37119,3797,6.35,422,0.005,-2.07,0.8,13.11,106.45669291338584,2.0
2022-03-15 12:30:00,423.0 2022-03-18,424.07,3/18/2022,3.15,0.48715,0.02793,0.16942,-0.59402,0.01609,0.36463,3669,5.77,423,0.003,-1.07,0.8,11.94,106.9324090121317,2.0
2022-03-15 12:30:00,424.0 2022-03-18,424.07,3/18/2022,3.15,0.45897,0.02798,0.16803,-0.58792,0.01568,0.3583,2712,5.17,424,0.0,-0.07,0.8,11.1,114.7001934235977,2.0
2022-03-15 12:30:00,425.0 2022-03-18,424.07,3/18/2022,3.15,0.42984,0.02795,0.16683,-0.57813,0.01518,0.35229,5648,4.6,425,0.002,0.93,0.8,11.1,141.30434782608697,2.0
2022-03-15 12:30:00,426.0 2022-03-18,424.07,3/18/2022,3.15,0.40084,0.02765,0.165,-0.56564,0.01426,0.34665,1391,4.05,426,0.005,1.93,0.8,9.67,138.76543209876547,2.0
2022-03-15 12:30:00,427.0 2022-03-18,424.07,3/18/2022,3.15,0.37124,0.02726,0.1621,-0.54939,0.01334,0.34098,1286,3.65,427,0.007,2.93,0.8,8.69,138.08219178082192,2.0
2022-03-15 12:30:00,428.0 2022-03-18,424.07,3/18/2022,3.15,0.34275,0.02675,0.15737,-0.53035,0.01239,0.33634,1817,3.1,428,0.009,3.93,0.8,8.05,159.67741935483875,2.0
2022-03-15 12:30:00,429.0 2022-03-18,424.07,3/18/2022,3.15,0.31415,0.02602,0.15238,-0.5081,0.01147,0.33072,972,2.74,429,0.012,4.93,0.8,7.14,160.58394160583939,2.0
2022-03-15 12:30:00,430.0 2022-03-18,424.07,3/18/2022,3.15,0.28576,0.02512,0.14645,-0.48151,0.01093,0.32565,9565,2.43,430,0.014,5.93,0.8,6.67,174.4855967078189,2.0
2022-03-15 12:30:00,431.0 2022-03-18,424.07,3/18/2022,3.15,0.2586,0.02412,0.13968,-0.4535,0.00973,0.32115,1423,2.04,431,0.016,6.93,0.8,5.77,182.84313725490193,2.0
2022-03-15 12:30:00,432.0 2022-03-18,424.07,3/18/2022,3.15,0.23166,0.02298,0.13124,-0.42362,0.00937,0.31719,1209,1.85,432,0.019,7.93,0.8,5.27,184.86486486486484,2.0
2022-03-15 12:30:00,433.0 2022-03-18,424.07,3/18/2022,3.15,0.20619,0.02172,0.12295,-0.39173,0.0082,0.31233,963,1.55,433,0.021,8.93,0.8,4.54,192.90322580645162,2.0
2022-03-15 12:30:00,434.0 2022-03-18,424.07,3/18/2022,3.15,0.18299,0.02034,0.11503,-0.35934,0.00711,0.30762,1651,1.32,434,0.023,9.93,0.8,3.92,196.96969696969697,2.0
2022-03-15 12:30:00,435.0 2022-03-18,424.07,3/18/2022,3.15,0.16037,0.01882,0.10587,-0.32538,0.00686,0.30408,3130,1.12,435,0.026,10.93,0.8,3.35,199.10714285714283,2.0
2022-03-15 13:00:00,418.0 2022-03-18,423.57,3/18/2022,3.12,0.60898,0.02704,0.16019,-0.57012,0.01778,0.38974,828,8.11,418,0.013,-5.57,0.8,16.46,102.95930949445133,2.0
2022-03-15 13:00:00,419.0 2022-03-18,423.57,3/18/2022,3.12,0.58343,0.02756,0.16252,-0.57879,0.01747,0.38333,1236,7.75,419,0.011,-4.57,0.8,15.33,97.80645161290322,2.0
2022-03-15 13:00:00,420.0 2022-03-18,423.57,3/18/2022,3.12,0.55685,0.02796,0.1658,-0.5832,0.01689,0.37553,5236,6.89,420,0.008,-3.57,0.8,15.0,117.7068214804064,2.0
2022-03-15 13:00:00,421.0 2022-03-18,423.57,3/18/2022,3.12,0.5293,0.02836,0.16733,-0.58955,0.01618,0.37057,3326,6.06,421,0.006,-2.57,0.8,13.74,126.73267326732676,2.0
2022-03-15 13:00:00,422.0 2022-03-18,423.57,3/18/2022,3.12,0.50219,0.02836,0.16792,-0.58778,0.01608,0.36405,4203,5.84,422,0.004,-1.57,0.8,13.11,124.48630136986303,2.0
2022-03-15 13:00:00,423.0 2022-03-18,423.57,3/18/2022,3.12,0.47356,0.02845,0.16846,-0.58413,0.01557,0.35816,4876,5.33,423,0.001,-0.57,0.8,11.94,124.015009380863,2.0
2022-03-15 13:00:00,424.0 2022-03-18,423.57,3/18/2022,3.12,0.44434,0.02845,0.16769,-0.57709,0.01534,0.35192,3178,4.79,424,0.001,0.43,0.8,11.1,131.73277661795407,2.0
2022-03-15 13:00:00,425.0 2022-03-18,423.57,3/18/2022,3.12,0.41476,0.02819,0.16533,-0.56619,0.01379,0.34644,6999,4.27,425,0.003,1.43,0.8,11.1,159.95316159250586,2.0
2022-03-15 13:00:00,426.0 2022-03-18,423.57,3/18/2022,3.12,0.38527,0.02785,0.16277,-0.55185,0.01398,0.34067,1867,3.81,426,0.006,2.43,0.8,9.67,153.8057742782152,2.0
2022-03-15 13:00:00,427.0 2022-03-18,423.57,3/18/2022,3.12,0.35559,0.02732,0.15928,-0.53508,0.01236,0.33602,2092,3.34,427,0.008,3.43,0.8,8.69,160.17964071856287,2.0
2022-03-15 13:00:00,428.0 2022-03-18,423.57,3/18/2022,3.12,0.32643,0.02662,0.15374,-0.51403,0.01142,0.33109,2103,2.83,428,0.01,4.43,0.8,8.05,184.45229681978802,2.0
2022-03-15 13:00:00,429.0 2022-03-18,423.57,3/18/2022,3.12,0.29776,0.02586,0.14792,-0.49034,0.01062,0.3255,1343,2.53,429,0.013,5.43,0.8,7.14,182.21343873517787,2.0
2022-03-15 13:00:00,430.0 2022-03-18,423.57,3/18/2022,3.12,0.26945,0.02489,0.14177,-0.4636,0.01024,0.32084,10297,2.19,430,0.015,6.43,0.8,6.67,204.5662100456621,2.0
2022-03-15 13:00:00,431.0 2022-03-18,423.57,3/18/2022,3.12,0.24357,0.02374,0.13434,-0.43509,0.00887,0.31651,1740,1.91,431,0.018,7.43,0.8,5.77,202.0942408376963,2.0
2022-03-15 13:00:00,432.0 2022-03-18,423.57,3/18/2022,3.12,0.21676,0.02249,0.12664,-0.40305,0.00799,0.31173,1320,1.61,432,0.02,8.43,0.8,5.27,227.3291925465838,2.0
2022-03-15 13:00:00,433.0 2022-03-18,423.57,3/18/2022,3.12,0.19266,0.02107,0.11789,-0.37146,0.00718,0.30836,1096,1.38,433,0.022,9.43,0.8,4.54,228.98550724637684,2.0
2022-03-15 13:00:00,434.0 2022-03-18,423.57,3/18/2022,3.12,0.16958,0.01959,0.10869,-0.33866,0.0064,0.30399,1911,1.16,434,0.025,10.43,0.8,3.92,237.93103448275863,2.0
2022-03-15 13:00:00,435.0 2022-03-18,423.57,3/18/2022,3.12,0.14843,0.01811,0.10035,-0.30565,0.00624,0.30053,3587,0.95,435,0.027,11.43,0.8,3.35,252.63157894736844,2.0
2022-03-15 13:30:00,418.0 2022-03-18,422.1,3/18/2022,3.1,0.56922,0.02695,0.16401,-0.6055,0.01721,0.39041,837,8.09,418,0.01,-4.1,0.8,16.46,103.4610630407911,2.0
2022-03-15 13:30:00,419.0 2022-03-18,422.1,3/18/2022,3.1,0.54379,0.02746,0.16526,-0.60641,0.01691,0.38152,1258,7.6,419,0.007,-3.1,0.8,15.33,101.7105263157895,2.0
2022-03-15 13:30:00,420.0 2022-03-18,422.1,3/18/2022,3.1,0.51618,0.02769,0.16654,-0.6079,0.01596,0.37559,5521,6.3,420,0.005,-2.1,0.8,15.0,138.0952380952381,2.0
2022-03-15 13:30:00,421.0 2022-03-18,422.1,3/18/2022,3.1,0.48828,0.02778,0.1669,-0.60631,0.01634,0.36998,4073,5.75,421,0.003,-1.1,0.8,13.74,138.95652173913044,2.0
2022-03-15 13:30:00,422.0 2022-03-18,422.1,3/18/2022,3.1,0.45993,0.02793,0.16721,-0.60013,0.01481,0.36284,4483,5.24,422,0.0,-0.1,0.8,13.11,150.19083969465646,2.0
2022-03-15 13:30:00,423.0 2022-03-18,422.1,3/18/2022,3.1,0.43196,0.02782,0.16545,-0.59128,0.01489,0.35766,5514,4.68,423,0.002,0.9,0.8,11.94,155.12820512820517,2.0
2022-03-15 13:30:00,424.0 2022-03-18,422.1,3/18/2022,3.1,0.40236,0.02755,0.16386,-0.57765,0.01392,0.35155,3860,4.14,424,0.004,1.9,0.8,11.1,168.1159420289855,2.0
2022-03-15 13:30:00,425.0 2022-03-18,422.1,3/18/2022,3.1,0.37283,0.02723,0.16055,-0.5612,0.01295,0.34513,7657,3.7,425,0.007,2.9,0.8,11.1,199.99999999999994,2.0
2022-03-15 13:30:00,426.0 2022-03-18,422.1,3/18/2022,3.1,0.34474,0.02668,0.15639,-0.54233,0.01205,0.34005,2195,3.24,426,0.009,3.9,0.8,9.67,198.45679012345676,2.0
2022-03-15 13:30:00,427.0 2022-03-18,422.1,3/18/2022,3.1,0.31575,0.02596,0.1508,-0.51881,0.012,0.335,2456,2.84,427,0.012,4.9,0.8,8.69,205.98591549295776,2.0
2022-03-15 13:30:00,428.0 2022-03-18,422.1,3/18/2022,3.1,0.28799,0.02515,0.14513,-0.49313,0.01117,0.33011,2426,2.77,428,0.014,5.9,0.8,8.05,190.61371841155238,2.0
2022-03-15 13:30:00,429.0 2022-03-18,422.1,3/18/2022,3.1,0.2606,0.02413,0.13861,-0.46517,0.01,0.32563,1444,2.44,429,0.016,6.9,0.8,7.14,192.62295081967213,2.0
2022-03-15 13:30:00,430.0 2022-03-18,422.1,3/18/2022,3.1,0.23461,0.023,0.13145,-0.435,0.00886,0.3208,12727,1.86,430,0.019,7.9,0.8,6.67,258.60215053763443,2.0
2022-03-15 13:30:00,431.0 2022-03-18,422.1,3/18/2022,3.1,0.209,0.02169,0.12347,-0.40318,0.00806,0.31731,1847,1.79,431,0.021,8.9,0.8,5.77,222.34636871508377,2.0
