UNDERLYING_LAST,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE
438.0,3/18/2022,0.27,0.01127,0.00567,0.00634,-0.01947,0.00034,0.22539,46.0,0.02,450.0,0.027,12.0
438.0,3/18/2022,0.27,0.01462,0.00743,0.00815,-0.0256,0.00059,0.21625,1.0,0.05,449.0,0.025,11.0
438.0,3/18/2022,0.27,0.03011,0.01445,0.01596,-0.05471,7e-05,0.20677,0.0,0.12,447.0,0.021,9.0
438.0,3/18/2022,0.27,0.02042,0.0101,0.01058,-0.03542,3e-05,0.20897,1.0,0.09,448.0,0.023,10.0
440.76,3/18/2022,1.0,0.68236,0.12857,0.07347,-0.18042,0.00254,0.28119,70243.0,3.12,438.0,0.006,-2.76
440.76,3/18/2022,1.0,0.0226,0.00822,0.01564,-0.04525,0.00081,0.24167,14221.0,0.06,450.0,0.021,9.24
440.76,3/18/2022,1.0,0.01793,0.00658,0.01283,-0.03803,-0.00019,0.24845,4647.0,0.05,451.0,0.023,10.24
440.76,3/18/2022,1.0,0.03306,0.01151,0.0213,-0.0646,0.00051,0.24321,4192.0,0.07,449.0,0.019,8.24
440.76,3/18/2022,1.0,0.06228,0.02059,0.03431,-0.10856,0.00088,0.24172,10138.0,0.17,447.0,0.014,6.24
440.76,3/18/2022,1.0,0.04564,0.01539,0.02676,-0.08455,0.00071,0.24268,5630.0,0.12,448.0,0.016,7.24
440.76,3/18/2022,1.0,0.01368,0.0051,0.01092,-0.03081,0.00034,0.25321,3053.0,0.04,452.0,0.025,11.24
440.76,3/18/2022,1.0,0.0882,0.0276,0.04456,-0.14356,0.00085,0.24413,10405.0,0.24,446.0,0.012,5.24
440.76,3/18/2022,1.0,0.56984,0.11576,0.08637,-0.23445,0.00274,0.27442,64839.0,2.43,439.0,0.004,-1.76
440.76,3/18/2022,1.0,0.46398,0.099,0.0925,-0.27608,0.00348,0.27062,172999.0,1.94,440.0,0.002,-0.76
440.76,3/18/2022,1.0,0.16805,0.04635,0.06638,-0.22047,0.00204,0.25111,20635.0,0.55,444.0,0.007,3.24
440.76,3/18/2022,1.0,0.12313,0.03619,0.05527,-0.18248,0.00179,0.24792,37770.0,0.38,445.0,0.01,4.24
440.76,3/18/2022,1.0,0.22589,0.05785,0.07821,-0.25922,0.00249,0.25769,31397.0,0.8,443.0,0.005,2.24
440.76,3/18/2022,1.0,0.37283,0.08394,0.09207,-0.29113,0.00247,0.26719,39807.0,1.49,441.0,0.001,0.24
440.76,3/18/2022,1.0,0.29336,0.07027,0.08657,-0.2847,0.00281,0.2625,37017.0,1.09,442.0,0.003,1.24
439.74,3/18/2022,0.23,0.74139,0.0755,0.07294,-0.67491,0.00822,0.1904,3300.0,3.41,437.0,0.006,-2.74
439.74,3/18/2022,0.23,0.11463,0.05511,0.04407,-0.1955,0.00175,0.1563,8287.0,0.19,444.0,0.01,4.26
439.74,3/18/2022,0.23,0.07215,0.03861,0.03078,-0.11474,0.0012,0.15862,15151.0,0.11,445.0,0.012,5.26
439.74,3/18/2022,0.23,0.18063,0.07434,0.05887,-0.34535,0.00212,0.15683,12212.0,0.35,443.0,0.007,3.26
439.74,3/18/2022,0.23,0.36857,0.10219,0.08519,-0.93016,0.00445,0.1635,16082.0,0.93,441.0,0.003,1.26
439.74,3/18/2022,0.23,0.2662,0.09159,0.07351,-0.58008,0.00305,0.15911,16342.0,0.59,442.0,0.005,2.26
439.74,3/18/2022,0.23,0.0109,0.00719,0.00596,-0.01426,0.00031,0.17657,634.0,0.02,449.0,0.021,9.26
439.74,3/18/2022,0.23,0.00961,0.00611,0.00634,-0.01475,7e-05,0.19264,2780.0,0.01,450.0,0.023,10.26
439.74,3/18/2022,0.23,0.01784,0.01132,0.01009,-0.02525,0.00012,0.17292,1220.0,0.03,448.0,0.019,8.26
439.74,3/18/2022,0.23,0.0439,0.02563,0.02077,-0.06515,0.0005,0.16137,4877.0,0.07,446.0,0.014,6.26
439.74,3/18/2022,0.23,0.02507,0.01607,0.01369,-0.03485,0.00046,0.16316,1930.0,0.03,447.0,0.017,7.26
439.74,3/18/2022,0.23,0.47475,0.10483,0.08926,-1.39004,0.00579,0.1688,36976.0,1.39,440.0,0.001,0.26
439.74,3/18/2022,0.23,0.66651,0.08841,0.08191,-0.91518,0.0075,0.18228,10115.0,2.64,438.0,0.004,-1.74
439.74,3/18/2022,0.23,0.57579,0.09876,0.08858,-1.24005,0.00612,0.17631,20509.0,1.96,439.0,0.002,-0.74
439.12,3/18/2022,0.25,0.51365,0.09504,0.09092,-1.61461,0.00649,0.18487,13439.0,1.74,439.0,0.0,-0.12
439.12,3/18/2022,0.25,0.41773,0.09495,0.08894,-1.24052,0.0053,0.18063,16920.0,1.23,440.0,0.002,0.88
439.12,3/18/2022,0.25,0.60444,0.08921,0.08798,-1.22034,0.00683,0.19023,8038.0,2.34,438.0,0.003,-1.12
439.12,3/18/2022,0.25,0.68705,0.08025,0.08065,-0.8996,0.00796,0.19438,2555.0,2.98,437.0,0.005,-2.12
439.12,3/18/2022,0.25,0.10383,0.04701,0.0411,-0.19036,0.00086,0.16873,3267.0,0.19,444.0,0.011,4.88
439.12,3/18/2022,0.25,0.06749,0.03354,0.02997,-0.11465,0.00102,0.17157,7558.0,0.11,445.0,0.013,5.88
439.12,3/18/2022,0.25,0.15913,0.06301,0.05485,-0.31986,0.00144,0.16948,5940.0,0.31,443.0,0.009,3.88
439.12,3/18/2022,0.25,0.32254,0.08919,0.08148,-0.83997,0.00343,0.17724,5079.0,0.83,441.0,0.004,1.88
439.12,3/18/2022,0.25,0.23433,0.07807,0.07015,-0.53501,0.00253,0.17305,8247.0,0.52,442.0,0.007,2.88
439.12,3/18/2022,0.25,0.04075,0.02249,0.02043,-0.06528,0.00049,0.17183,3096.0,0.07,446.0,0.016,6.88
439.12,3/18/2022,0.25,0.00921,0.0056,0.00554,-0.01468,-0.00032,0.20121,2057.0,0.02,450.0,0.025,10.88
439.12,3/18/2022,0.25,0.00367,0.00252,0.00243,-0.00537,0.00052,0.19234,275.0,0.01,451.0,0.027,11.88
439.12,3/18/2022,0.25,0.01076,0.00647,0.0058,-0.01464,-2e-05,0.18497,363.0,0.01,449.0,0.022,9.88
439.12,3/18/2022,0.25,0.0289,0.01597,0.01477,-0.04475,0.00038,0.18048,1562.0,0.04,447.0,0.018,7.88
439.12,3/18/2022,0.25,0.01737,0.0102,0.0096,-0.02539,0.00051,0.18158,591.0,0.03,448.0,0.02,8.88
431.35,3/18/2022,2.08,0.46793,0.03837,0.14651,-0.61776,0.01127,0.30563,10199.0,3.91,431.0,0.001,-0.35
431.35,3/18/2022,2.08,0.42981,0.03714,0.14539,-0.62632,0.01078,0.30617,20709.0,3.4,432.0,0.002,0.65
431.35,3/18/2022,2.08,0.50504,0.03716,0.14579,-0.64337,0.01236,0.32061,13419.0,4.52,430.0,0.003,-1.35
431.35,3/18/2022,2.08,0.54285,0.03771,0.14494,-0.62113,0.01225,0.3197,1554.0,5.1,429.0,0.005,-2.35
430.63,3/18/2022,2.1,0.08638,0.01653,0.05952,-0.20184,0.00232,0.25374,4185.0,0.39,442.0,0.026,11.37
430.63,3/18/2022,2.1,0.10632,0.01916,0.06906,-0.24212,0.00318,0.25681,4589.0,0.49,441.0,0.024,10.37
430.63,3/18/2022,2.1,0.15496,0.02453,0.09004,-0.33011,0.00422,0.26313,6099.0,0.8,439.0,0.019,8.37
430.63,3/18/2022,2.1,0.12928,0.0218,0.08004,-0.28744,0.00415,0.25961,26597.0,0.63,440.0,0.022,9.37
430.63,3/18/2022,2.1,0.18267,0.02711,0.09977,-0.37579,0.00544,0.26653,9852.0,0.99,438.0,0.017,7.37
430.63,3/18/2022,2.1,0.44039,0.03779,0.14545,-0.61341,0.01135,0.30322,7556.0,3.56,431.0,0.001,0.37
430.63,3/18/2022,2.1,0.40074,0.03734,0.14347,-0.59531,0.00992,0.29649,17216.0,3.03,432.0,0.003,1.37
430.63,3/18/2022,2.1,0.47875,0.03782,0.14662,-0.62312,0.01156,0.31012,10250.0,4.13,430.0,0.001,-0.63
430.63,3/18/2022,2.1,0.55232,0.0368,0.14466,-0.62891,0.01298,0.3273,1794.0,5.33,428.0,0.006,-2.63
430.63,3/18/2022,2.1,0.51653,0.03749,0.14637,-0.62749,0.01271,0.31855,1527.0,4.66,429.0,0.004,-1.63
430.63,3/18/2022,2.1,0.24811,0.03182,0.1187,-0.46495,0.00741,0.27432,10927.0,1.47,436.0,0.012,5.37
430.63,3/18/2022,2.1,0.21414,0.02957,0.10962,-0.42186,0.00629,0.27037,9000.0,1.22,437.0,0.015,6.37
430.63,3/18/2022,2.1,0.28534,0.0337,0.12727,-0.50713,0.00802,0.27995,31124.0,1.82,435.0,0.01,4.37
430.63,3/18/2022,2.1,0.36077,0.03658,0.13927,-0.57064,0.00976,0.28997,19004.0,2.59,433.0,0.005,2.37
430.63,3/18/2022,2.1,0.32232,0.03542,0.1338,-0.54065,0.00919,0.28397,13744.0,2.21,434.0,0.008,3.37
431.35,3/18/2022,2.08,0.38952,0.03734,0.14211,-0.59112,0.01006,0.29387,22068.0,2.89,433.0,0.004,1.65
426.39,3/18/2022,2.06,0.1014,0.01717,0.06548,-0.25744,0.00331,0.27987,12611.0,0.49,438.0,0.027,11.61
429.96,3/18/2022,2.04,0.56659,0.03753,0.14208,-0.62551,0.01222,0.32654,3618.0,5.38,427.0,0.007,-2.96
426.39,3/18/2022,2.06,0.12035,0.01938,0.0748,-0.29809,0.00404,0.28117,12101.0,0.62,437.0,0.025,10.61
426.39,3/18/2022,2.06,0.32513,0.03324,0.13176,-0.60003,0.00917,0.30644,21037.0,2.33,430.0,0.008,3.61
426.39,3/18/2022,2.06,0.28991,0.0319,0.12632,-0.56291,0.0084,0.30152,12440.0,1.99,431.0,0.011,4.61
426.39,3/18/2022,2.06,0.36198,0.03422,0.13765,-0.63065,0.0093,0.31233,3746.0,2.72,429.0,0.006,2.61
426.39,3/18/2022,2.06,0.43495,0.03546,0.14313,-0.67238,0.01091,0.32391,2608.0,3.67,427.0,0.001,0.61
426.39,3/18/2022,2.06,0.39846,0.03495,0.14128,-0.65662,0.00999,0.31905,4000.0,3.18,428.0,0.004,1.61
426.39,3/18/2022,2.06,0.16577,0.02396,0.09222,-0.38393,0.00475,0.28531,42304.0,0.91,435.0,0.02,8.61
426.39,3/18/2022,2.06,0.14209,0.02168,0.0834,-0.34017,0.00424,0.2836,14737.0,0.75,436.0,0.023,9.61
426.39,3/18/2022,2.06,0.19426,0.02627,0.10166,-0.43178,0.00538,0.28887,16524.0,1.14,434.0,0.018,7.61
426.39,3/18/2022,2.06,0.25586,0.0303,0.11847,-0.52124,0.00745,0.29685,23088.0,1.65,432.0,0.013,5.61
426.39,3/18/2022,2.06,0.224,0.02838,0.11075,-0.47732,0.00655,0.29246,24591.0,1.36,433.0,0.015,6.61
431.35,3/18/2022,2.08,0.23927,0.03115,0.11595,-0.45913,0.00701,0.27377,9830.0,1.4,437.0,0.013,5.65
431.35,3/18/2022,2.08,0.20525,0.02887,0.10654,-0.41157,0.00592,0.26876,10954.0,1.14,438.0,0.015,6.65
431.35,3/18/2022,2.08,0.27435,0.03325,0.12429,-0.49792,0.00737,0.27791,12423.0,1.72,436.0,0.011,4.65
431.35,3/18/2022,2.08,0.35008,0.03634,0.1377,-0.56697,0.00975,0.28808,14645.0,2.46,434.0,0.006,2.65
431.35,3/18/2022,2.08,0.31303,0.03481,0.13149,-0.54038,0.0088,0.28527,35915.0,2.06,435.0,0.008,3.65
431.35,3/18/2022,2.08,0.10366,0.01859,0.06834,-0.2439,0.00316,0.26005,4282.0,0.46,442.0,0.025,10.65
431.35,3/18/2022,2.08,0.0827,0.016,0.05739,-0.19786,0.00251,0.25606,2599.0,0.36,443.0,0.027,11.65
431.35,3/18/2022,2.08,0.1236,0.02117,0.07685,-0.2806,0.00361,0.26156,4932.0,0.6,441.0,0.022,9.65
431.35,3/18/2022,2.08,0.17836,0.02633,0.09819,-0.37655,0.00549,0.26899,6683.0,0.92,439.0,0.018,7.65
431.35,3/18/2022,2.08,0.14855,0.02373,0.08681,-0.32569,0.00491,0.26382,33326.0,0.74,440.0,0.02,8.65
426.39,3/18/2022,2.06,0.50702,0.03533,0.14428,-0.68805,0.01194,0.33797,2141.0,4.83,425.0,0.003,-1.39
426.39,3/18/2022,2.06,0.4711,0.0355,0.14508,-0.68449,0.01211,0.33099,2983.0,4.2,426.0,0.001,-0.39
426.39,3/18/2022,2.06,0.54178,0.03478,0.14356,-0.6906,0.01299,0.34675,645.0,5.92,424.0,0.006,-2.39
433.06,3/18/2022,2.17,0.53256,0.03871,0.14772,-0.5906,0.01245,0.31101,5529.0,4.9,431.0,0.005,-2.06
432.88,3/18/2022,2.19,0.09853,0.01909,0.06658,-0.20908,0.00318,0.24054,1295.0,0.44,443.0,0.023,10.12
432.88,3/18/2022,2.19,0.07957,0.0163,0.0569,-0.17299,0.00216,0.2376,2913.0,0.32,444.0,0.026,11.12
433.06,3/18/2022,2.17,0.37433,0.03779,0.14282,-0.54691,0.01026,0.28261,23434.0,2.68,435.0,0.004,1.94
433.06,3/18/2022,2.17,0.33394,0.03673,0.13771,-0.51943,0.00966,0.27614,7663.0,2.24,436.0,0.007,2.94
433.06,3/18/2022,2.17,0.41442,0.03849,0.1463,-0.5677,0.01095,0.28899,9703.0,3.15,434.0,0.002,0.94
433.06,3/18/2022,2.17,0.49454,0.03871,0.14904,-0.59065,0.0122,0.30329,12064.0,4.35,432.0,0.002,-1.06
433.06,3/18/2022,2.17,0.45475,0.03877,0.14838,-0.58259,0.01124,0.29636,11149.0,3.68,433.0,0.0,-0.06
433.06,3/18/2022,2.17,0.18792,0.02835,0.10247,-0.35876,0.00561,0.25539,20948.0,0.98,440.0,0.016,6.94
433.06,3/18/2022,2.17,0.15598,0.0255,0.09117,-0.31064,0.00474,0.25084,3392.0,0.77,441.0,0.018,7.94
433.06,3/18/2022,2.17,0.22146,0.03091,0.11284,-0.4051,0.00637,0.26066,4564.0,1.22,439.0,0.014,5.94
433.06,3/18/2022,2.17,0.29462,0.03518,0.13104,-0.48506,0.00846,0.27022,6077.0,1.85,437.0,0.009,3.94
433.06,3/18/2022,2.17,0.25757,0.0332,0.12246,-0.44716,0.00716,0.2648,7633.0,1.55,438.0,0.011,4.94
432.88,3/18/2022,2.19,0.56094,0.03725,0.1462,-0.59232,0.01317,0.32054,6967.0,5.49,430.0,0.007,-2.88
432.88,3/18/2022,2.19,0.32841,0.03625,0.13672,-0.51301,0.00867,0.27614,6393.0,2.17,436.0,0.007,3.12
432.88,3/18/2022,2.19,0.28757,0.03479,0.12961,-0.47495,0.00791,0.26949,5089.0,1.79,437.0,0.01,4.12
432.88,3/18/2022,2.19,0.36731,0.03746,0.14206,-0.54002,0.00993,0.28139,21197.0,2.57,435.0,0.005,2.12
432.88,3/18/2022,2.19,0.44808,0.03859,0.14844,-0.57839,0.01166,0.29567,8528.0,3.62,433.0,0.0,0.12
432.88,3/18/2022,2.19,0.40847,0.03807,0.14622,-0.56506,0.01103,0.28916,8965.0,3.08,434.0,0.003,1.12
432.88,3/18/2022,2.19,0.15081,0.02496,0.09025,-0.29962,0.00448,0.24956,2724.0,0.71,441.0,0.019,8.12
432.88,3/18/2022,2.19,0.12387,0.02208,0.07803,-0.25373,0.00377,0.24471,1992.0,0.57,442.0,0.021,9.12
432.88,3/18/2022,2.19,0.18078,0.02783,0.1007,-0.34538,0.00567,0.25294,19246.0,0.94,440.0,0.016,7.12
432.88,3/18/2022,2.19,0.25004,0.0328,0.12164,-0.43567,0.0068,0.26407,7405.0,1.46,438.0,0.012,5.12
432.88,3/18/2022,2.19,0.21469,0.03043,0.11165,-0.39251,0.00687,0.25855,4148.0,1.19,439.0,0.014,6.12
432.88,3/18/2022,2.19,0.4865,0.03849,0.14876,-0.58773,0.01225,0.3033,10926.0,4.21,432.0,0.002,-0.88
432.88,3/18/2022,2.19,0.52488,0.03801,0.14854,-0.59297,0.01242,0.31176,4400.0,4.77,431.0,0.004,-1.88
433.06,3/18/2022,2.17,0.12829,0.02265,0.08063,-0.26461,0.00411,0.24616,2959.0,0.6,442.0,0.021,8.94
431.67,3/18/2022,2.12,0.55317,0.03667,0.14533,-0.62366,0.0126,0.32708,751.0,5.15,429.0,0.006,-2.67
433.0,3/18/2022,2.15,0.07966,0.01652,0.05717,-0.17479,0.00276,0.23739,3492.0,0.32,444.0,0.025,11.0
433.0,3/18/2022,2.15,0.06298,0.01387,0.04787,-0.14164,0.00252,0.23527,6087.0,0.23,445.0,0.028,12.0
433.0,3/18/2022,2.15,0.10068,0.01942,0.06724,-0.21568,0.00277,0.24148,1810.0,0.42,443.0,0.023,10.0
433.0,3/18/2022,2.15,0.15291,0.02532,0.08966,-0.3047,0.00472,0.24959,3641.0,0.71,441.0,0.018,8.0
433.0,3/18/2022,2.15,0.12423,0.02238,0.07809,-0.25683,0.00365,0.24441,3153.0,0.56,442.0,0.021,9.0
431.67,3/18/2022,2.12,0.51724,0.03791,0.14692,-0.6141,0.01232,0.31471,8587.0,4.74,430.0,0.004,-1.67
431.67,3/18/2022,2.12,0.1026,0.01903,0.06753,-0.22785,0.00361,0.2505,3693.0,0.47,442.0,0.024,10.33
431.67,3/18/2022,2.12,0.08208,0.01627,0.05807,-0.18642,0.00239,0.24655,2010.0,0.35,443.0,0.026,11.33
431.67,3/18/2022,2.12,0.1251,0.02177,0.07778,-0.26993,0.00334,0.25317,4362.0,0.6,441.0,0.022,9.33
431.67,3/18/2022,2.12,0.36149,0.03693,0.13948,-0.56036,0.00961,0.28649,12814.0,2.61,434.0,0.005,2.33
431.67,3/18/2022,2.12,0.3221,0.03568,0.13439,-0.53002,0.0088,0.28101,28424.0,2.15,435.0,0.008,3.33
431.67,3/18/2022,2.12,0.40121,0.03776,0.14366,-0.58315,0.01061,0.29284,17451.0,3.04,433.0,0.003,1.33
431.67,3/18/2022,2.12,0.47986,0.03818,0.14719,-0.61135,0.01219,0.30665,6243.0,4.12,431.0,0.002,-0.67
431.67,3/18/2022,2.12,0.44048,0.03811,0.14668,-0.60055,0.01121,0.29957,15169.0,3.54,432.0,0.001,0.33
431.67,3/18/2022,2.12,0.18135,0.02725,0.0992,-0.36421,0.00535,0.26163,5869.0,0.91,439.0,0.017,7.33
431.67,3/18/2022,2.12,0.15148,0.0245,0.08928,-0.31722,0.005,0.25719,24355.0,0.75,440.0,0.019,8.33
431.67,3/18/2022,2.12,0.2126,0.02979,0.10959,-0.40946,0.00667,0.26586,8876.0,1.21,438.0,0.015,6.33
431.67,3/18/2022,2.12,0.28408,0.03405,0.12719,-0.4938,0.00768,0.27484,10310.0,1.78,436.0,0.01,4.33
431.67,3/18/2022,2.12,0.24685,0.03206,0.11873,-0.45353,0.00737,0.26987,7779.0,1.47,437.0,0.012,5.33
433.0,3/18/2022,2.15,0.53004,0.03897,0.14718,-0.59202,0.01234,0.30982,5730.0,4.74,431.0,0.005,-2.0
433.06,3/18/2022,2.17,0.06524,0.01419,0.04937,-0.14521,0.00211,0.23649,5756.0,0.26,445.0,0.028,11.94
433.06,3/18/2022,2.17,0.1044,0.01975,0.06951,-0.22178,0.00311,0.2431,1669.0,0.46,443.0,0.023,9.94
433.06,3/18/2022,2.17,0.08346,0.01691,0.05869,-0.18181,0.00225,0.23958,3318.0,0.35,444.0,0.025,10.94
433.0,3/18/2022,2.15,0.41169,0.03895,0.14496,-0.56303,0.0108,0.28598,10972.0,3.09,434.0,0.002,1.0
433.0,3/18/2022,2.15,0.37032,0.03824,0.14135,-0.54043,0.01033,0.27884,25881.0,2.59,435.0,0.005,2.0
433.0,3/18/2022,2.15,0.45158,0.03921,0.14787,-0.57916,0.01106,0.29307,13998.0,3.57,433.0,0.0,0.0
433.0,3/18/2022,2.15,0.49181,0.03906,0.14753,-0.58873,0.01192,0.30147,13312.0,4.18,432.0,0.002,-1.0
433.0,3/18/2022,2.15,0.2163,0.03093,0.11151,-0.39576,0.00602,0.25753,5569.0,1.16,439.0,0.014,6.0
433.0,3/18/2022,2.15,0.18299,0.02823,0.10118,-0.35058,0.00562,0.25282,22722.0,0.95,440.0,0.016,7.0
433.0,3/18/2022,2.15,0.25272,0.0333,0.12094,-0.44016,0.00719,0.26234,8123.0,1.47,438.0,0.012,5.0
433.0,3/18/2022,2.15,0.33026,0.03697,0.13654,-0.51365,0.00918,0.27304,9092.0,2.17,436.0,0.007,3.0
433.0,3/18/2022,2.15,0.29065,0.0353,0.12934,-0.47982,0.00845,0.26785,7094.0,1.79,437.0,0.009,4.0
429.96,3/18/2022,2.04,0.52909,0.03816,0.14351,-0.6382,0.01229,0.32127,5489.0,4.88,428.0,0.005,-1.96
436.4,3/18/2022,1.23,0.16996,0.03382,0.07224,-0.28033,0.00186,0.3089,3142.0,0.73,441.0,0.011,4.6
436.4,3/18/2022,1.23,0.13467,0.02844,0.06314,-0.24023,0.00143,0.30388,3937.0,0.56,442.0,0.013,5.6
436.4,3/18/2022,1.23,0.21173,0.03946,0.08214,-0.31986,0.00292,0.31605,17104.0,0.97,440.0,0.008,3.6
436.4,3/18/2022,1.23,0.30939,0.05083,0.09604,-0.37864,0.00297,0.32889,7630.0,1.61,438.0,0.004,1.6
436.4,3/18/2022,1.23,0.25703,0.04514,0.08962,-0.35225,0.00261,0.32134,6432.0,1.25,439.0,0.006,2.6
436.4,3/18/2022,1.23,0.04577,0.01209,0.0291,-0.10065,0.00126,0.28783,1023.0,0.16,446.0,0.022,9.6
436.4,3/18/2022,1.23,0.03511,0.00953,0.02367,-0.0793,0.00056,0.28766,2670.0,0.12,447.0,0.024,10.6
436.4,3/18/2022,1.23,0.06027,0.01521,0.03563,-0.12868,0.00065,0.29039,2814.0,0.22,445.0,0.02,8.6
436.4,3/18/2022,1.23,0.10389,0.0235,0.05301,-0.19786,0.00165,0.29746,2453.0,0.41,443.0,0.015,6.6
436.4,3/18/2022,1.23,0.07924,0.01901,0.04399,-0.16071,0.00167,0.2938,2473.0,0.3,444.0,0.017,7.6
436.4,3/18/2022,1.23,0.36691,0.05576,0.1005,-0.39981,0.00356,0.33828,12662.0,2.03,437.0,0.001,0.6
436.4,3/18/2022,1.23,0.48684,0.06335,0.10275,-0.4125,0.00424,0.35951,22607.0,3.06,435.0,0.003,-1.4
436.4,3/18/2022,1.23,0.42613,0.05987,0.10315,-0.41303,0.00415,0.34862,15452.0,2.49,436.0,0.001,-0.4
436.4,3/18/2022,1.23,0.02635,0.00748,0.01861,-0.06255,0.00031,0.28702,1368.0,0.1,448.0,0.027,11.6
434.81,3/18/2022,1.21,0.57609,0.0687,0.09688,-0.38528,0.00348,0.37116,1375.0,3.9,432.0,0.006,-2.81
436.18,3/18/2022,1.25,0.04226,0.01055,0.02731,-0.10428,0.00056,0.30551,2350.0,0.15,447.0,0.025,10.82
436.18,3/18/2022,1.25,0.03297,0.00842,0.02251,-0.08176,0.0004,0.30374,714.0,0.12,448.0,0.027,11.82
436.18,3/18/2022,1.25,0.05248,0.01269,0.0323,-0.12281,0.00054,0.30433,454.0,0.2,446.0,0.023,9.82
436.18,3/18/2022,1.25,0.08637,0.01917,0.04687,-0.18368,0.0015,0.30793,1738.0,0.35,444.0,0.018,7.82
436.18,3/18/2022,1.25,0.06754,0.01562,0.03898,-0.14858,0.00062,0.30481,1471.0,0.26,445.0,0.02,8.82
436.4,3/18/2022,1.23,0.5473,0.06561,0.09943,-0.40351,0.00436,0.37122,7694.0,3.79,434.0,0.005,-2.4
435.52,3/18/2022,1.19,0.31136,0.05408,0.09506,-0.36591,0.00374,0.31866,23445.0,1.53,437.0,0.003,1.48
435.52,3/18/2022,1.19,0.25736,0.04736,0.08865,-0.34355,0.00343,0.31293,14593.0,1.2,438.0,0.006,2.48
435.52,3/18/2022,1.19,0.37118,0.06003,0.0993,-0.38113,0.00396,0.32569,33533.0,1.9,436.0,0.001,0.48
435.52,3/18/2022,1.19,0.5004,0.06926,0.1,-0.38451,0.00412,0.34569,12473.0,2.99,434.0,0.003,-1.52
435.52,3/18/2022,1.19,0.43477,0.06519,0.10143,-0.38907,0.00366,0.3358,38330.0,2.43,435.0,0.001,-0.52
435.52,3/18/2022,1.19,0.09876,0.02363,0.05039,-0.18505,0.00173,0.28972,5893.0,0.36,442.0,0.015,6.48
435.52,3/18/2022,1.19,0.0752,0.01896,0.04206,-0.14998,0.00165,0.28584,3590.0,0.26,443.0,0.017,7.48
435.52,3/18/2022,1.19,0.12911,0.02898,0.06003,-0.22685,0.00198,0.29428,6950.0,0.49,441.0,0.013,5.48
435.52,3/18/2022,1.19,0.20821,0.041,0.07993,-0.30664,0.00281,0.30619,10232.0,0.87,439.0,0.008,3.48
435.52,3/18/2022,1.19,0.16586,0.03484,0.07016,-0.2683,0.00239,0.29956,36485.0,0.69,440.0,0.01,4.48
435.52,3/18/2022,1.19,0.0577,0.01507,0.03423,-0.12075,0.00066,0.28467,3139.0,0.19,444.0,0.019,8.48
436.2,3/18/2022,1.17,0.5569,0.08018,0.09526,-0.32804,0.00386,0.33348,14268.0,3.1,434.0,0.005,-2.2
435.52,3/18/2022,1.19,0.02437,0.00721,0.01732,-0.05695,0.0006,0.28124,3555.0,0.08,447.0,0.026,11.48
435.52,3/18/2022,1.19,0.04146,0.01164,0.02619,-0.09087,0.00101,0.28075,5097.0,0.13,445.0,0.022,9.48
435.52,3/18/2022,1.19,0.03104,0.00894,0.02125,-0.06885,0.001,0.27786,1454.0,0.09,446.0,0.024,10.48
434.81,3/18/2022,1.21,0.2215,0.04257,0.08251,-0.31497,0.00266,0.30917,10831.0,1.01,438.0,0.007,3.19
434.81,3/18/2022,1.21,0.17819,0.03635,0.07345,-0.27827,0.00249,0.30354,8980.0,0.77,439.0,0.01,4.19
434.81,3/18/2022,1.21,0.27273,0.04873,0.09091,-0.34917,0.00344,0.31681,19283.0,1.31,437.0,0.005,2.19
434.81,3/18/2022,1.21,0.38885,0.05996,0.10033,-0.39094,0.00361,0.33424,28642.0,2.13,435.0,0.0,0.19
434.81,3/18/2022,1.21,0.32845,0.0548,0.09708,-0.37463,0.00316,0.32459,22894.0,1.7,436.0,0.003,1.19
434.81,3/18/2022,1.21,0.06102,0.01603,0.03559,-0.12541,0.0007,0.2835,3248.0,0.21,443.0,0.019,8.19
434.81,3/18/2022,1.21,0.04672,0.01264,0.02897,-0.10109,0.00069,0.28323,2846.0,0.15,444.0,0.021,9.19
434.81,3/18/2022,1.21,0.08191,0.02016,0.04461,-0.15949,0.00129,0.28809,5155.0,0.3,442.0,0.017,7.19
434.81,3/18/2022,1.21,0.13879,0.03048,0.06311,-0.23602,0.00153,0.2964,24403.0,0.56,440.0,0.012,5.19
434.81,3/18/2022,1.21,0.10692,0.025,0.05384,-0.1952,0.00116,0.29118,4942.0,0.42,441.0,0.014,6.19
434.81,3/18/2022,1.21,0.4515,0.06437,0.1015,-0.39704,0.00389,0.34379,9125.0,2.64,434.0,0.002,-0.81
434.81,3/18/2022,1.21,0.51558,0.06776,0.10032,-0.3919,0.00427,0.35508,3985.0,3.29,433.0,0.004,-1.81
434.81,3/18/2022,1.21,0.0333,0.00962,0.0226,-0.07319,0.0003,0.27811,4675.0,0.11,445.0,0.023,10.19
434.81,3/18/2022,1.21,0.02729,0.00784,0.01903,-0.06322,2e-05,0.28342,1330.0,0.09,446.0,0.026,11.19
435.52,3/18/2022,1.19,0.56651,0.07265,0.09648,-0.36625,0.00379,0.35671,4782.0,3.44,433.0,0.006,-2.52
