QUOTE_READTIME,SPY PRICE,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,INFLATION%,PRICECLOSE,ROI %,y,VIX PRICE,AVG SCORE,MED SCORE,SEN IND AVG NUM,SEN IND MED NUM
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00142,0.00056,0.00086,-0.00526,0.00028,0.50092,6,0.01,474,0.072,31.82,0.5,0.02,100.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00166,0.00052,0.00136,-0.00493,-0.00035,0.48765,10,0.01,473,0.07,30.82,0.5,0.02,100.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00204,0.0006,0.00149,-0.00517,-0.00019,0.45945,112,0.01,471,0.065,28.82,0.5,0.03,200.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00187,0.00037,0.00056,-0.00503,0.0002,0.56934,4,0.01,479,0.083,36.82,0.5,0.01,0.0,2.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00225,0.00063,0.0017,-0.0049,-0.00014,0.43157,545,0.01,469,0.061,26.82,0.5,0.05,400.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00264,0.00111,0.00127,-0.00502,-6e-05,0.33041,1590,0.01,462,0.045,19.82,0.5,0.28,2700.0000000000005,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00243,0.001,0.00119,-0.00484,-0.00014,0.34555,1528,0.01,463,0.047,20.82,0.5,0.2,1900.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00239,0.001,0.00123,-0.00521,-0.0003,0.35958,1453,0.01,464,0.049,21.82,0.5,0.15,1400.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00191,0.00062,0.00171,-0.00479,-0.0004,0.44546,1123,0.01,470,0.063,27.82,0.5,0.04,300.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00198,0.00086,0.00182,-0.00456,0.00046,0.38886,464,0.01,466,0.054,23.82,0.5,0.08,700.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00216,0.00073,0.00134,-0.00535,-0.00027,0.4036,287,0.01,467,0.056,24.82,0.5,0.07,600.0000000000001,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00166,0.00074,0.00162,-0.00464,-0.0004,0.41726,644,0.01,468,0.058,25.82,0.5,0.06,500.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:00:00,442.18,1/21/2022,0.08,0.00206,0.00087,0.00132,-0.00545,-0.00026,0.3747,976,0.01,465,0.052,22.82,0.5,0.12,1100.0,5.0,27.81,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00179,0.00061,0.00113,-0.0052,0.0004,0.4806,112,0.01,471,0.067,29.77,0.5,0.03,200.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00122,0.00038,0.00132,-0.00521,-0.0003,0.57789,9,0.01,478,0.083,36.77,0.5,0.01,0.0,2.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00161,0.0004,0.00138,-0.00498,0.00041,0.56388,10,0.01,477,0.081,35.77,0.5,0.02,100.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00121,0.0004,0.00112,-0.00508,0.00026,0.54988,67,0.01,476,0.079,34.77,0.5,0.02,100.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.0014,0.00048,0.00069,-0.00478,0.00012,0.53644,70,0.01,475,0.077,33.77,0.5,0.02,100.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00157,0.0005,0.00081,-0.00463,0.0004,0.52258,6,0.01,474,0.074,32.77,0.5,0.02,100.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.0013,0.00054,0.00129,-0.0048,0.00031,0.50843,12,0.01,473,0.072,31.77,0.5,0.02,100.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.0014,0.00052,0.0016,-0.0055,5e-05,0.49388,37,0.01,472,0.07,30.77,0.5,0.03,200.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00167,0.00038,0.00141,-0.00529,-7e-05,0.59096,4,0.01,479,0.086,37.77,0.5,0.01,0.0,2.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00149,0.00062,0.00113,-0.00519,4e-05,0.46563,1127,0.01,470,0.065,28.77,0.5,0.04,300.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00179,0.00071,0.00135,-0.00538,0.00044,0.43733,648,0.01,468,0.061,26.77,0.5,0.06,500.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00168,0.00075,0.00122,-0.00542,-5e-05,0.42295,287,0.01,467,0.058,25.77,0.5,0.07,600.0000000000001,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00236,0.00073,0.00161,-0.00472,0.0004,0.40834,472,0.01,466,0.056,24.77,0.5,0.08,700.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00198,0.00087,0.00157,-0.00492,0.0002,0.3939,1003,0.01,465,0.054,23.77,0.5,0.12,1100.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00233,0.00085,0.00115,-0.005,-0.00033,0.37937,1454,0.01,464,0.052,22.77,0.5,0.15,1400.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00247,0.00096,0.00178,-0.00485,-0.00036,0.36458,1529,0.01,463,0.049,21.77,0.5,0.2,1900.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00203,0.00102,0.00193,-0.00506,4e-05,0.34986,1600,0.01,462,0.047,20.77,0.5,0.28,2700.0000000000005,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 14:30:00,441.23,1/21/2022,0.06,0.00199,0.00064,0.00121,-0.00545,-8e-05,0.4518,551,0.01,469,0.063,27.77,0.5,0.05,400.0,5.0,27.86,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00177,0.0005,0.00084,-0.00497,0.00025,0.52079,40,0.01,472,0.073,32.05,0.5,0.03,200.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00187,0.00041,0.00129,-0.00549,0.00034,0.60479,9,0.01,478,0.086,38.05,0.5,0.01,0.0,2.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00123,0.00035,0.00087,-0.00494,-9e-05,0.59119,10,0.01,477,0.084,37.05,0.5,0.02,100.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00201,0.0004,0.00145,-0.00506,-0.00024,0.57717,117,0.01,476,0.082,36.05,0.5,0.02,100.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00181,0.00045,0.00127,-0.00512,0.00046,0.56241,70,0.01,475,0.08,35.05,0.5,0.02,100.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.0019,0.00045,0.0008,-0.00506,0.00031,0.54894,6,0.01,474,0.077,34.05,0.5,0.02,100.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00174,0.00051,0.00122,-0.00458,-0.00039,0.5346,33,0.01,473,0.075,33.05,0.5,0.02,100.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00186,0.0005,0.00107,-0.00477,0.00051,0.50604,112,0.01,471,0.071,31.05,0.5,0.03,200.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00117,0.00037,0.00094,-0.00513,-7e-05,0.61892,4,0.01,479,0.089,39.05,0.5,0.01,0.0,2.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00212,0.00061,0.00123,-0.00527,5e-05,0.47805,552,0.01,469,0.066,29.05,0.5,0.05,400.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00265,0.00092,0.00153,-0.00479,-0.00016,0.37451,1600,0.01,462,0.05,22.05,0.5,0.28,2700.0000000000005,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00217,0.0009,0.0009,-0.00487,-4e-05,0.38936,1539,0.01,463,0.052,23.05,0.5,0.2,1900.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00202,0.00083,0.00133,-0.0054,0.00041,0.40462,1469,0.01,464,0.055,24.05,0.5,0.15,1400.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00153,0.00053,0.00084,-0.00529,-0.00041,0.49228,1166,0.01,470,0.068,30.05,0.5,0.04,300.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00199,0.00068,0.00098,-0.00507,-0.0001,0.43427,486,0.01,466,0.059,26.05,0.5,0.08,700.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00218,0.00066,0.0009,-0.00461,-0.00038,0.44836,309,0.01,467,0.061,27.05,0.5,0.07,600.0000000000001,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00221,0.00066,0.00096,-0.00525,0.00019,0.463,661,0.01,468,0.064,28.05,0.5,0.06,500.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:00:00,439.95,1/21/2022,0.04,0.00181,0.0008,0.0009,-0.00484,0.00018,0.41962,1286,0.01,465,0.057,25.05,0.5,0.12,1100.0,5.0,28.31,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00155,0.00032,0.00067,-0.00501,-0.00045,0.64927,4,0.01,479,0.092,40.5,0.5,0.01,0.0,2.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00141,0.0004,0.00095,-0.00477,0.00028,0.6347,9,0.01,478,0.09,39.5,0.5,0.01,0.0,2.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00171,0.00038,0.00111,-0.00527,0.00032,0.62122,10,0.01,477,0.088,38.5,0.5,0.02,100.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00176,0.00041,0.00082,-0.00483,4e-05,0.60683,118,0.01,476,0.086,37.5,0.5,0.02,100.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00166,0.00039,0.00079,-0.00508,-8e-05,0.59332,70,0.01,475,0.083,36.5,0.5,0.02,100.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00162,0.00044,0.00058,-0.00454,0.0004,0.5782,6,0.01,474,0.081,35.5,0.5,0.02,100.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00211,0.00051,0.00105,-0.00454,-0.00035,0.55029,86,0.01,472,0.076,33.5,0.5,0.03,200.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00144,0.00055,0.00056,-0.00506,0.00039,0.5358,114,0.01,471,0.074,32.5,0.5,0.03,200.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00204,0.00041,0.0009,-0.0052,-0.00029,0.56452,34,0.01,473,0.079,34.5,0.5,0.02,100.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00212,0.00052,0.0008,-0.00483,-0.00047,0.50677,553,0.01,469,0.07,30.5,0.5,0.05,400.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00227,0.00086,0.00178,-0.00521,-0.0001,0.40332,1600,0.01,462,0.054,23.5,0.5,0.28,2700.0000000000005,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00177,0.0008,0.00087,-0.00451,0.00029,0.41813,1541,0.01,463,0.056,24.5,0.5,0.2,1900.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00236,0.00071,0.00142,-0.00499,-0.00015,0.43274,1475,0.01,464,0.058,25.5,0.5,0.15,1400.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00163,0.00056,0.00066,-0.00478,5e-05,0.52165,1167,0.01,470,0.072,31.5,0.5,0.04,300.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00217,0.00068,0.00111,-0.00461,-8e-05,0.46314,488,0.01,466,0.063,27.5,0.5,0.08,700.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00211,0.00065,0.00153,-0.00546,-0.00047,0.47761,406,0.01,467,0.065,28.5,0.5,0.07,600.0000000000001,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00203,0.00059,0.00073,-0.00525,-0.00026,0.49177,662,0.01,468,0.067,29.5,0.5,0.06,500.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 15:30:00,438.5,1/21/2022,0.02,0.00178,0.00072,0.00126,-0.00452,-5e-05,0.44793,1286,0.01,465,0.06,26.5,0.5,0.12,1100.0,5.0,29.56,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00155,0.00051,0.00058,-0.00452,-0.00044,0.5491,1019,0.01,471,0.075,32.84,0.5,0.03,200.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00135,0.00034,0.00065,-0.00505,-0.00037,0.64979,9,0.01,478,0.091,39.84,0.5,0.01,0.0,2.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00146,0.00037,0.00138,-0.00475,0.00013,0.63553,10,0.01,477,0.089,38.84,0.5,0.02,100.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00113,0.00039,0.0007,-0.0048,-0.00034,0.6215,120,0.01,476,0.086,37.84,0.5,0.02,100.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00187,0.00045,0.00127,-0.00484,-0.00011,0.60632,70,0.01,475,0.084,36.84,0.5,0.02,100.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00187,0.00046,0.00138,-0.00546,-0.0003,0.59246,26,0.01,474,0.082,35.84,0.5,0.02,100.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00177,0.00045,0.00134,-0.00472,0.0002,0.57831,36,0.01,473,0.08,34.84,0.5,0.02,100.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00142,0.00048,0.00135,-0.00456,-0.00029,0.56359,89,0.01,472,0.077,33.84,0.5,0.03,200.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.0018,0.00011,0.00113,-0.00468,0.00037,0.66364,16,0.01,479,0.093,40.84,0.5,0.01,0.0,2.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.0012,0.00057,0.00085,-0.00476,-0.00021,0.53456,1192,0.01,470,0.073,31.84,0.5,0.04,300.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00148,0.00061,0.0013,-0.00511,0.00034,0.50461,662,0.01,468,0.068,29.84,0.5,0.06,500.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00223,0.0006,0.00082,-0.00486,-0.00032,0.48998,406,0.01,467,0.066,28.84,0.5,0.07,600.0000000000001,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00233,0.00062,0.00083,-0.00465,0.00052,0.47483,535,0.01,466,0.064,27.84,0.5,0.08,700.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00212,0.0007,0.00127,-0.00455,-0.00028,0.45996,1300,0.01,465,0.061,26.84,0.5,0.12,1100.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00155,0.0007,0.00081,-0.00534,5e-05,0.44494,1497,0.01,464,0.059,25.84,0.5,0.15,1400.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00195,0.00079,0.00155,-0.00538,4e-05,0.42962,1541,0.01,463,0.057,24.84,0.5,0.2,1900.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00193,0.00085,0.00127,-0.00478,-0.00013,0.41444,1604,0.01,462,0.054,23.84,0.5,0.28,2700.0000000000005,5.0,29.23,-0.127784191,0.0,0,0
2022-01-21 16:00:00,438.16,1/21/2022,0.0,0.00191,0.00056,0.00148,-0.00534,0.0005,0.51938,555,0.01,469,0.07,30.84,0.5,0.05,400.0,5.0,29.23,-0.127784191,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.19759,0.01674,0.14029,-0.4685,0.01102,0.33003,0,3.36,446,0.034,14.72,0.5,0.68,-79.76190476190476,0.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.21775,0.01739,0.14818,-0.50616,0.01279,0.33452,8,2.09,445,0.032,13.72,0.5,0.82,-60.76555023923444,0.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.23702,0.01815,0.15629,-0.53905,0.0133,0.3372,1,2.37,444,0.029,12.72,0.5,1.0,-57.80590717299579,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.25693,0.01874,0.16241,-0.57198,0.01456,0.34145,0,4.49,443,0.027,11.72,0.5,1.23,-72.60579064587974,0.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.27828,0.01926,0.16917,-0.60459,0.01652,0.34516,1,3.18,442,0.025,10.72,0.5,1.55,-51.25786163522013,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.29974,0.0198,0.17573,-0.6339,0.01721,0.34852,0,5.53,441,0.023,9.72,0.5,1.77,-67.99276672694394,0.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.32135,0.02011,0.18105,-0.66574,0.01876,0.35323,2,3.69,440,0.02,8.72,0.5,2.09,-43.360433604336045,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.34285,0.02046,0.18527,-0.69032,0.01988,0.35635,2,4.0,439,0.018,7.72,0.5,2.52,-37.0,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.36439,0.02072,0.1893,-0.71257,0.02128,0.35832,10,4.51,438,0.016,6.72,0.5,2.95,-34.58980044345898,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.40835,0.02096,0.19573,-0.75685,0.02353,0.36689,0,8.3,436,0.011,4.72,0.5,3.94,-52.53012048192771,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.42953,0.02108,0.19825,-0.77104,0.02436,0.3691,1,6.1,435,0.009,3.72,0.5,4.26,-30.16393442622951,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.45165,0.02105,0.19946,-0.78854,0.0263,0.37347,1,6.57,434,0.006,2.72,0.5,4.89,-25.570776255707774,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.47309,0.02104,0.20117,-0.7959,0.02697,0.37442,1,7.1,433,0.004,1.72,0.5,5.35,-24.647887323943664,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.49401,0.02078,0.20129,-0.80903,0.02846,0.38012,14,7.71,432,0.002,0.72,0.5,6.15,-20.23346303501945,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.51475,0.02076,0.20118,-0.81037,0.02964,0.38031,0,12.44,431,0.001,-0.28,0.5,6.67,-46.38263665594855,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.53505,0.02047,0.20061,-0.81458,0.03059,0.38412,0,13.66,430,0.003,-1.28,0.5,7.47,-45.31478770131771,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.55588,0.02021,0.19978,-0.81554,0.03193,0.38698,0,19.37,429,0.005,-2.28,0.5,7.3,-62.3128549303046,0.0,33.32,-0.125277358,0.0,0,0
2022-01-24 09:30:00,431.28,1/28/2022,4.27,0.38655,0.02095,0.19259,-0.73574,0.02246,0.36259,1,4.97,437,0.013,5.72,0.5,3.32,-33.199195171026155,1.0,33.32,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.29018,0.01825,0.17191,-0.66794,0.01663,0.37386,1340,3.39,440,0.026,10.95,0.5,2.09,-38.34808259587022,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.27002,0.01779,0.16535,-0.63812,0.01577,0.37093,138,3.1,441,0.028,11.95,0.5,1.77,-42.903225806451616,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.25135,0.01726,0.15985,-0.60553,0.01439,0.36744,813,2.8,442,0.03,12.95,0.5,1.55,-44.64285714285714,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.31002,0.01863,0.17647,-0.69988,0.01771,0.37872,717,3.74,439,0.023,9.95,0.5,2.52,-32.620320855614985,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.21478,0.01609,0.146,-0.53913,0.01223,0.36123,418,2.19,444,0.035,14.95,0.5,1.0,-54.337899543379,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.19702,0.01544,0.13958,-0.50563,0.01127,0.35807,1077,1.96,445,0.037,15.95,0.5,0.82,-58.16326530612245,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.17995,0.01474,0.13127,-0.46781,0.01071,0.35348,156,1.73,446,0.04,16.95,0.5,0.68,-60.69364161849711,0.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.23257,0.01679,0.15253,-0.57062,0.01332,0.36348,538,2.49,443,0.033,13.95,0.5,1.23,-50.60240963855422,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.33026,0.01895,0.18135,-0.72817,0.01895,0.38259,499,4.16,438,0.021,8.95,0.5,2.95,-29.08653846153846,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.34983,0.0192,0.18572,-0.75034,0.01952,0.38433,187,4.44,437,0.019,7.95,0.5,3.32,-25.225225225225238,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.36976,0.01943,0.18912,-0.7734,0.02128,0.38846,418,4.91,436,0.016,6.95,0.5,3.94,-19.755600814663957,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.39036,0.01957,0.19196,-0.7947,0.02186,0.39159,684,5.29,435,0.014,5.95,0.5,4.26,-19.470699432892257,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.41138,0.01958,0.19507,-0.81706,0.02295,0.39636,336,5.85,434,0.012,4.95,0.5,4.89,-16.41025641025641,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.43201,0.01966,0.19728,-0.83404,0.02396,0.40007,331,6.33,433,0.009,3.95,0.5,5.35,-15.481832543443929,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.45083,0.01973,0.19804,-0.84283,0.02529,0.40028,517,6.73,432,0.007,2.95,0.5,6.15,-8.618127786032693,2.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.47129,0.01966,0.19899,-0.85692,0.02659,0.40514,323,7.41,431,0.005,1.95,0.5,6.67,-9.986504723346831,2.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.49159,0.01955,0.20005,-0.86696,0.02734,0.4084,799,7.73,430,0.002,0.95,0.5,7.47,-3.363518758085393,2.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:00:00,429.05,1/28/2022,4.25,0.51032,0.01942,0.20026,-0.87108,0.02887,0.41021,182,8.47,429,0.0,-0.05,0.5,7.3,-13.813459268004737,1.0,35.56,-0.125277358,0.0,0,0
2022-01-24 10:30:00,428.57,1/28/2022,4.23,0.18309,0.01438,0.13255,-0.49724,0.01026,0.36917,510,1.81,446,0.041,17.43,0.5,0.68,-62.430939226519335,0.0,36.24,-0.125277358,0.0,0,0
